date,inventory_turnover,days_of_inventory_onhand,receivables_turnover,days_of_sales_outstanding,payables_turnover,number_of_days_of_payables,working_capital_turnover,fixed_asset_turnover,total_asset_turnover,cash_conversion_cycle,current_ratio,quick_ratio,cash_ratio,defensive_internal_ratio,debt_to_capital_ratio,debt_to_equity_ratio,financial_leverage_ratio,debt_to_ebitda_ratio,gross_profit_margin,operating_profit_margin,net_profit_margin,operating_return_on_assets,return_on_assets,return_on_equity,deferred_revenue,net_interest_income
2009-06-30,,,,,,,,,,,0.3546036857285163,,0.2781207649450384,,1.0875692859471797,-12.419528995625058,,329.4395061728395,0.02155911973144349,-1.0495337560611713,0.08433420365535248,,,,,-1686000000.0
2009-09-30,3.770720960267416,23.868114598863684,,,,,-0.5441961637334388,1.2203253179610183,0.15012298659049433,,0.3681521850431775,,0.29351597965708304,,1.069966448365971,-15.292564841498558,-20.769183232052736,47.17745376955903,0.0872093023255814,-0.9038054968287527,0.03293472515856237,-0.1356819804808379,0.004944259303340475,-0.10268822741785971,,-1623000000.0
2009-12-31,5.0495646926989055,17.823318538750424,,,,,-0.8725764203085639,1.4673017344938777,0.17619310330865048,,0.5223051621925039,,0.42229137533728556,60.74702512119876,1.0624266566613714,-17.018797953964196,-23.95550166717187,16.904229645624284,0.06971934158742926,-0.9267760190744305,0.025451725029444715,-0.16329154287276096,0.0044844184174963175,-0.10742649287662928,2500000000.0,-1583000000.0
2010-03-31,4.436424600723551,20.28660646803771,,,,,-0.8672097144191541,1.388645711897587,0.16440282494114705,,0.3870039018600129,,0.30755243518997893,,1.0437782859701588,-23.842374429223746,-28.88364046634073,35.33757444504602,0.10574668947601851,-0.8410948488880441,0.06605208135335487,-0.13827836920064165,0.010859148767734006,-0.313651748777736,,-1701000000.0
2010-06-30,4.5,20.0,,,,,-0.7059001147412284,1.5572875033306688,0.18867528610398204,,0.32441129150212084,,0.24362093954020236,,1.0313165388828038,-32.93200895355344,-41.078351199027516,26.24866190900981,0.11697607437191662,-0.8089656942424501,0.0741152650640203,-0.15263183380950074,0.013983718840626496,-0.5744281136037132,,-1636000000.0
2010-09-30,3.7480473281262086,24.01250361077869,,,,,-0.581406204415054,1.3236948146836116,0.16754851076709226,,0.3232424415881771,,0.23406358953010356,,1.0153977090154325,-65.94472645234066,-66.73424350102862,36.17574257425743,0.1005586592178771,-0.8468203258287893,0.056434616799919714,-0.1418834844799175,0.009455536000538074,-0.63100804189265,,-1469000000.0
2010-12-31,4.267303476354526,21.09060217973652,,,,,-0.8065663474692203,1.4057873631732958,0.1897678229192574,,0.4192459546263527,0.29820182885665775,0.3028660270441667,37.98426408962627,1.006514058945942,-154.5141158989599,-139.72403924775142,44.26905065985526,0.06623905267053164,-0.908782533612927,0.0058591340816578266,-0.17245768291077201,0.0011118751188682282,-0.1553556827473426,1400000000.0,-998000000.0
2011-03-31,4.017102993023779,22.404205258440395,,,,,-0.8502214519545542,1.4216288155239771,0.19943507248297088,,0.36723842634014164,,0.27247629029371917,,0.981298613198893,52.4719703215169,189.4341129492299,32.35815963396035,0.1088361418131304,-0.8161502687684967,0.07703690282055928,-0.1627689880088413,0.015363860297881823,2.910439247005134,,-1174000000.0
2011-06-30,4.048858131487889,22.22848938570403,,,,,-0.688854849342692,1.522476965931005,0.211799914748254,,0.31368108599137656,,0.22354431351475837,,0.9589839072289994,23.380674326615182,43.37129928894635,34.110469909315746,0.09477298955723816,-0.8427674726264531,0.06749795929856166,-0.17849807885488425,0.014296062025116477,0.6200387847446671,,-1127000000.0
2011-09-30,3.876614261650758,23.216134989318174,,,,,-0.6187070563346002,1.4504795136831479,0.1997847811236118,,0.30862528436789083,,0.21397465063373416,,0.9519714815617699,19.820962888666,29.29997343016562,40.26112054329372,0.07773776742215632,-0.8778406511937543,0.04989862922504312,-0.17537920236015306,0.009968986718093499,0.2920910459658135,,-1096000000.0
