date,inventory_turnover,days_of_inventory_onhand,receivables_turnover,days_of_sales_outstanding,payables_turnover,number_of_days_of_payables,working_capital_turnover,fixed_asset_turnover,total_asset_turnover,cash_conversion_cycle,current_ratio,quick_ratio,cash_ratio,defensive_internal_ratio,debt_to_capital_ratio,debt_to_equity_ratio,financial_leverage_ratio,debt_to_ebitda_ratio,gross_profit_margin,operating_profit_margin,net_profit_margin,operating_return_on_assets,return_on_assets,return_on_equity,deferred_revenue,net_interest_income
2018-12-31,,,,,,,,,,,7.015192793633838,,2.954915328788212,178.72464415092404,0.06851825812346338,0.07355834799877928,,-0.7355503133352066,1.0,-4.320346686993592,-3.9917563027582506,,,,243686000.0,
2019-03-31,-1.2745677011903773,-70.61217690982194,,,,,0.013803523107011544,0.09125360530039661,0.00837652492610755,,7.16784473388247,7.047015877204556,6.967397382491722,346.3006682905502,0.04978417436813686,0.052392491290104516,1.2871603187279945,-0.5772703660697917,-0.7025273010920436,-8.838751950078002,-8.273073322932918,-0.07403802602551011,-0.069299604905063,-0.089199701537325,,-1623000.0
2019-06-30,-4.357643069097075,-20.653366641763167,1.0797227036395147,83.35473515248796,3.7727472914648112,23.855295106462457,0.013648747404281156,0.09655101159748641,0.007494230250386225,38.846073404262334,6.7747288362646385,6.678980412008371,6.607604313926426,337.70658122145056,0.055321600099636485,0.05856130520764667,1.2571579798256212,-0.5853455827848784,-1.1801574562409234,-10.984407246044485,-10.314148131162577,-0.08231967706586824,-0.07729660093152314,-0.09717403867446085,,-1634000.0
2019-09-30,,,1.2710461561404818,70.80781414994719,5.79088666376433,15.541661445934094,0.018114242144889495,0.1382655564973699,0.01040602799969965,,7.40294368312117,7.26315931873216,7.1599410181139325,356.18824004456627,0.06995153762242264,0.07521278777623955,1.2682869610460399,-0.7715572504027088,-0.6536430834213305,-7.671242520239352,-7.22838202510853,-0.0798271644580972,-0.07521874574580502,-0.0953989544556418,,-1644000.0
2019-12-31,,,1.0235217011360327,87.931696905016,12.484516917193393,7.208929315963684,0.014547332652629258,0.09090085953214029,0.008838730430041495,,7.887391258777906,7.792362785172763,7.707088704887678,380.7766662575181,0.10124494784926004,0.11265021276595745,1.312451097560573,-1.0849774994467076,1.0,-9.28893632159374,-8.770473141230879,-0.0821024041283883,-0.077519847839259,-0.10174100937936408,401833000.0,-1656000.0
2020-03-31,,,0.5755602719522285,156.36937500000002,0.0,inf,0.007615265370580231,0.04160934545899009,0.004375215171714891,,9.287542167600423,9.163900075790224,9.048022766789021,788.2070036895592,0.08265035226561884,0.09009689213893968,1.2986374289772726,-1.2092800706679099,-1.97475,-16.375,-15.5,-0.07164414843683133,-0.0678158351615808,-0.08806818181818182,402432000.0,-1665000.0
2020-06-30,,,2.3732355701964116,37.9229104477612,0.0,inf,0.03572903632123177,0.3359953863320086,0.024128723498693716,,17.30155214758084,17.061133210019364,16.80831070171423,1297.1787703570103,0.053863332532846704,0.056929759077027485,1.210450523103749,-1.4587474241594283,0.44204477611940296,-1.8208955223880596,-1.7462686567164178,-0.04393588457971095,-0.04213523357234575,-0.05100261551874455,507444000.0,-1877000.0
2020-09-30,-0.0,-inf,1.3008534261330682,69.18535031847134,0.0,inf,0.0662622418964338,0.7342573127585392,0.038589734466986665,-inf,2.4275961429489517,2.3594639108934072,2.223390819925337,751.8803691228105,0.07142429382826868,0.07691811594202899,1.4257716838969687,-0.9279030023296575,0.6942738853503184,-1.4968152866242037,-1.484076433121019,-0.05776170445695456,-0.057270115482852824,-0.08165410898896093,2884548000.0,-2843000.0
2020-12-31,-0.024807393843735124,-3627.9506250000004,0.7133946402948032,126.15738178633976,0.41535785675345915,216.680625,0.2845999526497452,2.464361704423335,0.09526293780389565,-3718.473868213661,1.4349510138983823,1.3688523581681475,1.049808156755525,490.44237237620814,0.07488183159670483,0.08094299101913315,2.2529361022364216,-0.7762811006755643,0.8437197898423818,-0.4816112084063047,-0.47810858143607704,-0.045879698592068835,-0.04554602805685379,-0.10261229092275888,8089224000.0,-3506000.0
2021-03-31,0.7134935304990758,126.13989637305698,0.8388395259279148,107.29108156943728,14.846153846153847,6.062176165803109,0.74917810868304,7.522330097087378,0.1934002296440517,227.36880177669116,1.3864471034237649,1.2975950716739724,0.9163606207795285,1061.2042682926829,0.057465618860510805,0.060969254820218866,3.1303328645100796,0.18309859154929578,0.8606091894682498,0.6535880227155395,0.6303562209602478,0.12640407368578704,0.12191103789126853,0.3816221284575715,15420000000.0,1000000.0
