date,inventory_turnover,days_of_inventory_onhand,receivables_turnover,days_of_sales_outstanding,payables_turnover,number_of_days_of_payables,working_capital_turnover,fixed_asset_turnover,total_asset_turnover,cash_conversion_cycle,current_ratio,quick_ratio,cash_ratio,defensive_internal_ratio,debt_to_capital_ratio,debt_to_equity_ratio,financial_leverage_ratio,debt_to_ebitda_ratio,gross_profit_margin,operating_profit_margin,net_profit_margin,operating_return_on_assets,return_on_assets,return_on_equity,deferred_revenue,net_interest_income
2011-06-30,,,,,,,,,,,3.0111722984661515,2.551169126974974,2.383166589782032,264.2886705982663,0.2780127178433124,0.38506594882508927,,-2.519945160199827,0.31816540888071376,-1.009764315552423,-1.0125835897612212,,,,,-1200000.0
2011-09-30,0.7812765628622208,115.19608327975867,2.775205736560951,32.43002809281032,0.7298287405482468,123.3166015528411,0.21478614874050678,0.26345401341803554,0.08565921843724585,24.309509819727865,2.672968783442837,2.282661287707305,2.164293914295536,254.80744593298996,0.43342746735809584,0.7649990820011016,2.0953436979628677,-3.7871774587197655,0.2986855339368085,-1.1181111920369022,-1.1285332778413624,-0.09577653083581834,-0.09666927856031432,-0.20255536361797158,,-1300000.0
2011-12-31,0.6434772100143004,139.86509327657444,2.8338551225304975,31.758857142857146,0.5821004299978135,154.61249530487044,0.1792057600713637,0.15311657858817765,0.05570496669019833,17.01145511456116,1.948572951672163,1.5147931158833274,1.4649391916964132,217.65050989595017,0.9996236724502904,2656.2596153846152,4.8048684326800855,-3.460534392263463,0.19898412698412699,-2.0552888888888887,-2.069536507936508,-0.11448979909429029,-0.11528346223875255,-0.5539218685210487,800000.0,3257000.0
2012-03-31,0.42781184543498657,210.3728565731756,2.608699411968177,34.499950276792525,0.3746700532895065,240.21135185431342,0.19802805621746522,0.10135704950089204,0.04091694539614851,4.661454995654708,1.5225435046368179,1.0910691407675144,1.0334207244126556,186.77957726680242,0.7008617957934723,2.3429364285064405,9.5763550637104,-4.212336129740845,0.33844929890277453,-2.9423873769350615,-2.9791825504690554,-0.12039350363636857,-0.12189904974270081,-1.167348582264999,,-65000.0
2012-06-30,0.35858668588651554,250.9853364396327,2.165854054932553,41.55404644880502,0.3063092056473617,293.8207482527066,0.3466493253129572,0.07481039873804993,0.03465999639784677,-1.2813653642688791,1.1067965908852948,0.8499647501448385,0.8114935468334462,162.87562266500623,0.8740604890214106,6.940319858555011,7.117294263012,-4.2725455660881435,0.17866656661539038,-3.9836040970997635,-3.962143098337898,-0.13807170365592544,-0.13732786551614498,-0.9774028293897422,,-84000.0
2012-09-30,0.5215823354022958,172.5518559415612,4.9639867241293905,18.13058837617755,0.48926549915636713,183.94920580990402,-1.4180711809240785,0.12155618310091512,0.06318101744842206,6.733238507834727,0.737523522184725,0.30512226352104427,0.2813693929073161,64.6830682856424,1.0637619432124126,-16.683336322869955,46.18654630168899,-4.511174918516219,-0.17485629889829155,-2.1646974293469583,-2.211480121347597,-0.13676778605412454,-0.13972356413370104,-6.453348864298195,,-78000.0
2012-12-31,1.3252890876431405,67.9097118048815,17.01560850969283,5.289261324314796,1.217493505684272,73.92236556483067,-5.299632368842178,0.654846598488217,0.31853723184394866,-0.7233924356343806,0.973400506021057,0.4596963873657968,0.40990673482864287,51.623332632513375,0.9997458288300832,3933.3565217391306,-69.28555475504322,-5.854572752452693,0.07787955551493152,-0.29668137837379055,-0.2935769034903308,-0.09450406500683436,-0.09351517417112802,6.479250720461095,700000.0,-26000.0
2013-03-31,1.8454206693247872,48.769368142457026,15.39556870966416,5.845837961380725,1.537244110298789,58.54632936762854,-46.87459324155194,1.1216211629648116,0.4976084692077124,-3.931123263790788,0.982020936367557,0.517668210663097,0.4315273989354453,37.749637969142995,0.7228206093628999,2.607771839390686,13.384675574102834,14.97006844417203,0.17145135566188197,-0.009939621781727045,0.02002164502164502,-0.0049460399793088295,0.009962940130240995,0.13335072140748558,,-118000.0
2013-06-30,1.2371591179044443,72.74731172207342,5.074290938922741,17.736468224485918,1.0757038368309644,83.66615133133764,1.27931830992142,0.8041040888061464,0.267275405706912,6.817628615221693,2.321557101604168,1.7695444409047467,1.5361765098808948,170.41319068838936,0.4853888857093802,0.943214929157677,3.79898221699254,49.01213572195162,0.24802104956570462,-0.02910605989549266,-0.07528774075070531,-0.007779333967097481,-0.020122561453901573,-0.07644525312371164,,-20116000.0
2013-09-30,1.0904992397532685,82.53100664275841,5.3542116630669545,16.809197256958452,1.1634417514070265,77.35668751027465,1.2461173126256673,0.8305385312992797,0.212797415327328,21.983516389442215,1.0421622305698617,0.7216678823284954,0.6809824029743667,165.3576883146845,0.6768942120844021,2.0949615803887163,3.396517735137078,-425.75792507204613,0.23848140471918136,-0.070834086788796,-0.08924621997190191,-0.01507331058572742,-0.018991364937754884,-0.06450450782554493,,-6492000.0
