date,inventory_turnover,days_of_inventory_onhand,receivables_turnover,days_of_sales_outstanding,payables_turnover,number_of_days_of_payables,working_capital_turnover,fixed_asset_turnover,total_asset_turnover,cash_conversion_cycle,current_ratio,quick_ratio,cash_ratio,defensive_internal_ratio,debt_to_capital_ratio,debt_to_equity_ratio,financial_leverage_ratio,debt_to_ebitda_ratio,gross_profit_margin,operating_profit_margin,net_profit_margin,operating_return_on_assets,return_on_assets,return_on_equity,deferred_revenue,net_interest_income
2004-09-30,,,,,,,,,,,,,,,,,,,1.0,1.0,-0.03411764705882353,,,,,
2004-12-31,,,,,,,,,,,1.3676486115510507,,0.11135747721113574,,0.7772876173837082,3.4900960972739754,,-0.5159127752567584,1.0,-2.9667846613302014,-0.03411238538008361,,,,,
2005-03-31,,,,,,,,,,,,,,,,,,,1.0,1.0,0.030508024936994296,,,,,
2005-06-30,,,,,,,,,,,,,,,,,,,1.0,1.0,0.030512091038406828,,,,,
2005-09-30,,,,,,,,,,,,,,,,,,,1.0,1.0,0.030534897025171624,,,,,
2005-12-31,,,,,,,,,,,1.2079664824822394,,0.19482057198372701,,0.7479530805411997,2.967515263218523,,-0.8079708707246676,1.0,-2.9793766452867536,0.022160970523923188,,,,,
2006-03-31,1.2895447553310302,69.79207168106137,,,,,0.8536253203546448,,0.19767537733265994,,2.1611450900441724,,0.4304706082229018,,0.754186202277294,3.068119891008174,7.271757291229492,24.888719512195124,0.1519195372074678,0.026229292663686562,0.010978175124901393,0.0051848853244630105,0.002170114910238904,0.015780548921335586,,
2006-06-30,1.3147170891407172,68.45579230952485,,,,,0.7252459764866708,,0.2146255422400992,,1.6206126149462505,,0.25362647325475973,,0.7296283668598704,2.698612862547289,7.2643110377020905,16.584340279623934,0.1609102925119246,0.049135107177748404,0.02063099821849319,0.01054564902104964,0.004427939179598621,0.032165927456631806,,
2006-09-30,1.128867688614464,79.72590668306142,,,,,0.7815791670068966,,0.19098853329473933,,1.7656827301259386,,0.2560088991299511,,0.7056986729117877,2.3978779840848805,7.018733912731071,15.321862958293769,0.14948901209004076,0.05804555473916238,0.016498563890187695,0.011086035363912129,0.003151036518856497,0.022116286875152158,,
2006-12-31,1.3523594473386558,66.55035403280792,,,,,1.0991210123908792,,0.23268756215710573,,1.3766684065319514,,0.28841995376929386,,0.6831810490693739,2.1563768425550096,6.537030895486833,24.42206752278264,0.15022858117827823,0.00471242050189664,0.032576925681166054,0.0010965216384454938,0.00758024541932374,0.04955229850149183,,
2007-03-31,1.3099578862360484,68.70449878247645,,,,,0.9997925282576955,,0.23380931294034746,,1.8623025675574518,,0.3635002619956584,,0.6688532121799944,2.019808848466163,6.131307298493258,15.17371163867979,0.16064388961892248,0.04571835304424004,0.026171703898379327,0.010689376714038005,0.006119188106958283,0.037518622701046465,,
2007-06-30,1.3509662119228434,66.61898662284241,,,,,0.872801135643974,,0.25419401198494473,,1.8141744708586327,,0.33323042091180405,,0.6673014616773427,2.005724055902468,6.07747267396992,12.19656940700553,0.17118520321246045,0.06317838890240934,0.03908493550742273,0.01605956814584854,0.009935156564804606,0.06038064253421285,,
2007-09-30,1.1993739286725793,75.03914988348006,,,,,0.8149136086990867,,0.23237760229439441,,1.7974156705221893,,0.24488215651163917,,0.6471211211917958,1.8338335334133653,5.983334315778643,11.016781170233735,0.16394862173473806,0.07374801558666474,0.031173329484774137,0.01713738703599878,0.007243983561204964,0.04334317542469404,,
2007-12-31,1.343927125506073,66.96791685494803,,,,,1.2586344103135445,,0.26664194013369186,,1.2967191196132881,,0.22760464877095546,,0.6286024442343383,1.6925325287573072,5.758227356567324,9.620042872454448,0.16047040971168436,0.07037177541729894,0.036039453717754175,0.018764066727921032,0.009609629860660367,0.05533443355014076,,
2008-03-31,1.2273346303501946,73.32963461995719,,,,,1.3257742874790435,,0.2532104216522296,,1.6251282737696873,,0.20211484406371302,,0.6210695761044536,1.63900689134334,5.598188593801594,11.208521626856037,0.16026622296173046,0.05603993344425957,0.028419301164725456,0.014189895176783849,0.0071960632309818326,0.040284919099957545,,
2008-06-30,1.2580746880490112,71.53788312804355,,,,,1.1855915030396198,,0.28171516333900626,,1.6040848389630793,,0.18224666142969365,,0.6045037016726076,1.5284686714619984,5.44257184167721,9.209921671018277,0.1769906288678022,0.06995933282253787,0.03807390817469205,0.019708604873189157,0.010725997260387697,0.05837701066329297,,
