date,inventory_turnover,days_of_inventory_onhand,receivables_turnover,days_of_sales_outstanding,payables_turnover,number_of_days_of_payables,working_capital_turnover,fixed_asset_turnover,total_asset_turnover,cash_conversion_cycle,current_ratio,quick_ratio,cash_ratio,defensive_internal_ratio,debt_to_capital_ratio,debt_to_equity_ratio,financial_leverage_ratio,debt_to_ebitda_ratio,gross_profit_margin,operating_profit_margin,net_profit_margin,operating_return_on_assets,return_on_assets,return_on_equity,deferred_revenue,net_interest_income
2009-06-30,,,,,,,,,,,4.2164444318084895,,2.1604639922667954,,0.782825314284924,3.604588222183306,,32.41910080183276,0.4992369740571179,0.469224620303757,0.24961848702855896,,,,,2042000000.0
2009-09-30,0.015777994207290785,5704.147106253359,,,,,0.2028080356045145,1.112289849860649,0.013966018505087403,,1.0698626362813397,,0.5193371905380407,,0.7774296485749218,3.492961410166172,13.823597337848277,38.91561541084214,-0.6125121241513094,-1.0674911089557064,0.2576786291626253,-0.01490860058169167,0.0035987445032507792,0.04974759493473359,,1453000000.0
2009-12-31,0.005514028379249977,16322.005221932115,,,,,-0.23464499045507728,1.2354581414953634,0.011005547253321103,,0.29830165160486133,,0.29830165160486133,,0.7772429587114781,3.4891959159430948,12.722513743128436,37.3614476075106,-0.23493596472811254,-0.20953180768423263,0.5194205332773462,-0.0023060122105426116,0.00571650722332908,0.0727283417114972,,-7732000000.0
2010-03-31,0.016863267907139098,5337.04383371021,,,,,-0.2062591274858616,1.2814517111192303,0.012167889584670449,,0.9221128604649648,,0.45673769028837197,,0.7520109334947066,3.032435841193244,12.038800484483982,36.76217384078444,-0.7238167648735981,-1.2730469492491923,0.3284546664132294,-0.015490294714565735,0.003996600114485941,0.048114271394562085,,-799000000.0
2010-06-30,0.012089520586442594,7444.4639352306185,,,,,-0.08871309322889855,0.8260922330097087,0.007718929805025299,,0.18724440564260442,,0.18724440564260442,,0.7467824261467323,2.949172977146805,12.01744308851686,77.25514549325763,-0.08608785074188335,-0.701043043925371,0.09005435581019539,-0.0054113020463612055,0.0006951232511356704,0.008353604110027732,,1515000000.0
2010-09-30,0.012014627262572762,7490.86909090909,,,,,-0.04694719849994537,1.7883995703544575,0.007433587425852477,,0.20258033406411025,,0.20258033406411025,,0.7517212184060434,3.0277304148988198,11.98765688137226,53.8859091978358,0.08528528528528528,-0.5426426426426426,0.284984984984985,-0.004033781525079707,0.002118460800941141,0.025395381198319463,,1055000000.0
2010-12-31,0.012286454423857281,7325.1401010565,,,,,-0.05446293494704992,2.471345387680049,0.008861484903113222,,0.20542181425820474,,0.20542181425820474,,0.7721472754050074,3.388799834531258,11.894486089417239,79.6790273556231,-4.033978174603175,-4.4681299603174605,0.2960069444444444,-0.03959426618850106,0.002623061069411119,0.03119996340180246,,-7270000000.0
2011-03-31,0.015032271553885911,5987.119090909091,,,,,-0.07598956053960639,4.27841726618705,0.012895874003386062,,0.21148185953402637,,0.21148185953402637,,0.7849086732240697,3.649187928631553,12.31183714333389,53.37093844601413,-0.7300319488817891,-1.2064906675634774,0.22994787287708088,-0.015558751635159743,0.0029653787959694703,0.03650926080427165,,-829000000.0
2011-06-30,0.009272736785478079,9705.872395833334,,,,,-0.06331221766672608,3.6341402545545294,0.007786337175883422,,0.39063104583874325,,0.39063104583874325,,0.7863335695724073,3.680192382110675,12.913509407906094,79.1334323922734,-1.0065925010300782,-1.5096827358879275,0.1492926795769812,-0.011754898810233564,0.0011624431410775004,0.015011220438460211,,-1660000000.0
2011-09-30,0.004959140990534509,18148.304347826088,,,,,-0.04915483017807834,2.5466808661696843,0.003804182691976271,,0.37056288670165494,,0.37056288670165494,,0.8798212613897853,7.320939390480539,13.239020246553032,615.9783913565426,-1.6069138555896292,-2.167549484248676,-0.10956230833565654,-0.008245754231980906,-0.00041679503706347216,-0.005517957934346129,,-1447000000.0
2011-12-31,0.0028001875853819335,32140.703883495145,,,,,-0.08703235371064795,8.007293946024799,0.0058638964945885285,,0.5230760608636359,,0.5230760608636359,,0.8753870969455417,7.02485116298896,13.327927555938405,77.65069891628711,-1.1710694115503735,-1.7566041173255602,0.1845509200218619,-0.010300544725965128,0.0010821874929892838,0.014423316508503778,,9624000000.0
2012-03-31,0.017142582751776683,5250.084033613445,,,,,-0.20427690001745255,81.54918032786885,0.010617040087890182,,0.5521413110698825,,0.5521413110698825,,0.871083116990596,6.756935916043318,13.195036434681592,99.29757998359311,-0.8397828927530405,-1.318323449592924,0.2119811036285054,-0.013996692913133746,0.0022506118750990445,0.02969690569225895,,-1587000000.0
2012-06-30,0.008098853115431305,11112.684563758388,,,,,-0.16678201562873574,-67.27918781725889,0.00697736856235885,,0.640110397583423,,0.640110397583423,,0.8650285949301662,6.408976734609841,13.14481250562241,148.65520534861508,-1.0301795684321715,-1.5314622000905387,0.14516372415874454,-0.010685576209352643,0.0010128608053401559,0.013313865380490066,,-1615000000.0
2012-09-30,0.009699821430574126,9278.521325796506,,,,,-0.3056480407370023,-1.1120368340276254,0.010690019469450878,,0.6567866578599736,,0.6567866578599736,,0.8647500738774754,6.393719380623448,12.950860504155806,104.9997771339425,-0.7547318611987381,-1.1537854889589905,0.14905362776025236,-0.012333989340541508,0.0015933861827493816,0.020635722182036548,,836000000.0
2012-12-31,0.03361044090749893,2677.739344380925,,,,,-0.1355777314764046,-0.6157719977863862,0.011788562329361435,,0.3570024956277388,,0.3570024956277388,,0.884119633056728,7.629589518727878,12.635368767695427,86.16974940334129,-0.5878493753931877,-0.840927473712591,0.25990833108654626,-0.009913325938333328,0.0030639455609340585,0.03871408204654525,,973000000.0
2013-03-31,0.011472751899537264,7844.674127715602,,,,,-0.12507702441408325,-2.3220907297830373,0.012407141404315996,,0.7653809502386435,,0.2590232590477982,,0.7553575331747324,3.0875977624695707,12.408319384872895,44.503359462486,0.4223222628047227,0.42945723265098107,0.19196466491123756,0.005328336612606954,0.0023817327421858615,0.029553300554451302,,925000000.0
2013-06-30,0.010525126621603811,8550.966010733453,,,,,-0.12047178730371019,-2.158884297520661,0.011012399884279692,,0.3840742705570292,,0.3840742705570292,,0.8754880015826647,7.031354509693374,12.221722021497897,115.57455770850885,-0.7262895970906307,-1.1143650110058378,0.18480237343286438,-0.012271833118246025,0.002035117635806688,0.024872642025877335,,826000000.0
2013-09-30,0.007604149214159531,11835.643602628526,,,,,-0.11094957020441253,-0.4683257918552036,0.008895196218037589,,0.6638548964342563,,0.6638548964342563,,0.5406141243874145,1.1768192125334982,11.959983039849929,22.806491885143572,0.26171497584541065,-0.14855072463768115,0.18321256038647343,-0.0013213878439838447,0.0016297116742467418,0.01949132398383646,,840000000.0
2013-12-31,0.014625145844450675,6153.78478664193,,,,,-0.11119330181498516,-1.1810521521293555,0.011308656431961892,,0.28495450646977666,,0.28495450646977666,,0.8320659862300401,4.954719818522436,11.752381745609707,69.2275641025641,0.34246047049749323,-0.02342846124180486,0.2248360971847281,-0.0002649444189131064,0.0025425941765652845,0.029881537387159395,,801000000.0
2014-03-31,0.01256897152402874,7160.490405117271,,,,,-0.07673869364447108,-1.18161094224924,0.011917085114920224,,0.3111792540114727,,0.3111792540114727,,0.6984935924313692,2.3166790983451118,11.593801962352284,36.885466988727856,0.27753789618741387,-0.1966008268259072,0.18677078548461185,-0.0023429087869480275,0.002225763347600626,0.025805059467143926,,1037000000.0
2014-06-30,0.012173854075911896,7392.89295228869,,,,,-0.09602454439027015,-1.1146516713527024,0.012056912139645716,,0.3808031328731146,,0.3808031328731146,,0.6548909022495994,1.8976344191402565,11.047104424866856,33.0,0.26354633781763825,-0.20113976083707025,0.19030269058295965,-0.0024251244242019083,0.0022944628202969286,0.025347170374794684,,1000000000.0
2014-09-30,0.008978859598409852,10023.544639893793,,,,,-0.1096812016551787,-1.0257638667092515,0.011148749309350312,,0.394722455078908,,0.394722455078908,,0.7977373129484995,3.9440656335460345,10.545471739554861,66.85166872682323,0.39543331603528803,-0.004462895692786715,0.23258951738453554,-4.975570527265837e-05,0.002593082221302963,0.02734527528309254,,1049000000.0
2014-12-31,0.013190625715603208,6823.0273483947685,,,,,-0.11866960405520326,-0.4906423034330011,0.010277358784903266,,0.46487603305785125,,0.46487603305785125,,0.791672118278163,3.800125608415764,10.446187118348357,66.44963041182682,0.34330211037128994,-0.043561674754542375,0.2444419365760072,-0.00044769896072369494,0.0025122174842681947,0.026243093922651933,,961000000.0
2015-03-31,0.014613294556759315,6158.775466437915,,,,,-0.1875730656974941,-0.6708191126279863,0.013705722688357807,,0.5150528686117094,,0.5150528686117094,,0.7845878607831328,3.6422639115674227,10.248011004978443,58.18258585100394,0.35902654116848975,-0.10684304248282879,0.24116001017552785,-0.0014643611114500835,0.0033052722229873314,0.03387246611562374,,859000000.0
2015-06-30,0.012694609636781639,7089.623279098873,,,,,-0.2288960686948414,-0.6272133095662508,0.012242396197388343,,0.6497757368645878,,0.6497757368645878,,0.7684290616851466,3.3183311657197616,9.980837013329012,83.62995974698103,0.19505494505494506,-0.27131489200454717,0.09928003031451307,-0.003321544402171297,0.0012154254655989943,0.01213096347399309,,663000000.0
2015-09-30,0.008529337486320397,10551.816028424793,,,,,-0.31972655482654305,-0.4923169993950393,0.009353953102649233,,0.7835838730492556,,0.7835838730492556,,0.7675824365113647,3.302600823232957,9.922689142720278,81.70606488011283,0.28790857704595724,-0.1291472106168592,0.17522732858196116,-0.0012080369514480638,0.0016390682138581723,0.016263964369828406,,842000000.0
2015-12-31,0.04602798980882129,1955.331970260223,,,,,-0.6012824048538334,-0.5426882389545737,0.010012893566649866,,0.8733010103828758,,0.8733010103828758,,0.5749856659103495,1.3528618208652339,9.986493226548033,41.82923351158645,0.17796124297672286,-0.1895424836601307,0.08771929824561403,-0.00189786871524736,0.0008783239970745496,0.008771376647499584,,700000000.0
2016-03-31,0.009796123558558092,9187.30755711775,,,,,-0.5850860420650096,-0.4963740458015267,0.008971899431480754,,0.8338406445837063,,0.8338406445837063,,0.7780257308865218,3.505026659142992,10.021784345922278,92.79451219512195,0.27476611559656544,-0.1974881455850314,0.1454568755606818,-0.0017718437810985317,0.0013050244591478477,0.013078673695733586,,883000000.0
2016-06-30,0.012390323411431413,7263.73291571754,,,,,-19.204747774480712,-0.6094161958568738,0.010939337273132422,,1.1667833905656968,,1.1667833905656968,,0.7755786022236173,3.45590309082923,10.238642984465045,66.67796610169492,0.2928512566955089,-0.15677791512154923,0.1876802637000412,-0.0017150464904931548,0.0020530977041251825,0.021020934404762593,,754000000.0
2016-09-30,0.012061242601482848,7461.917728852839,,,,,0.803702057147476,-0.6160470879801735,0.011191841650579966,,1.1114150764317696,,1.1114150764317696,,0.7773256066605487,3.490862128343474,10.233781044095286,62.18588957055215,0.324549934627376,-0.10640651714774213,0.21060042240772403,-0.0011908848905072516,0.0023570065791325,0.024121089250334054,,614000000.0
2016-12-31,0.04226917664334809,2129.211097708082,,,,,0.842479018721756,-0.6590909090909091,0.011998951815703455,,1.1384967962209438,,1.1384967962209438,,0.7854424956850466,3.660755181660203,10.000701137336712,55.30146036161335,0.3447318007662835,-0.027490421455938698,0.22480842911877394,-0.00032985624244318885,0.0026974655087601542,0.02697654638138423,,336000000.0
2017-03-31,0.011464511104901765,7850.31295067782,,,,,1.3356775411864297,-0.6574358974358975,0.01169285283491256,,1.004498546748963,,1.004498546748963,,0.7983803996344184,3.9598352451189065,10.092825499108221,68.47930760047751,0.2954368174726989,-0.12929017160686426,0.21987129485179407,-0.0015117709495996543,0.0025709226933236956,0.025947874115413383,,516000000.0
2017-06-30,0.010753819836603515,8369.119193689745,,,,,-1.4483823426205347,-0.6397396156230626,0.011461817729440455,,0.8822481064222519,,0.8822481064222519,,0.8012091438060049,4.030412460340352,10.372522927323839,67.102573953131,0.2917918402946022,-0.13043899602674677,0.17743967438705302,-0.0014950679972697792,0.0020337812057956654,0.021095442186275865,,788000000.0
2017-09-30,0.01012985205999873,8884.631233203942,,,,,-0.7626008937541137,-0.6602879424115177,0.011985952685596058,,0.892352900663468,,0.892352900663468,,0.8070807697810846,4.183516432577759,10.618499482560257,60.805794172140814,0.3217952212228582,-0.06659398564549832,0.19333151630780412,-0.0007981923610922059,0.002317262407099883,0.024605849670746444,,730000000.0
2017-12-31,0.038758233738078594,2322.087239790243,,,,,-0.6046002775109404,-0.6767622461170848,0.012268071825992415,,0.8245991308257156,,0.8245991308257156,,0.8163407041504951,4.444864608538112,10.958602070786483,58.06210292249047,0.37249536587518756,0.04934239562185542,-0.17018271692117573,0.0006053360535554559,-0.002087813794731519,-0.02287952057436141,,898000000.0
2018-03-31,0.013200238333381837,6818.058714318868,,,,,-0.5843569324751827,-0.7928952042628774,0.014169097042761746,,0.8430969222481092,,0.8430969222481092,,0.819970231620395,4.554636930329389,11.399639372339013,54.149644381223325,0.31884707287933095,-0.08042114695340502,0.2114695340501792,-0.0011394950354729988,0.0029963323495445985,0.034157108224481675,,918000000.0
2018-06-30,0.010697420411834623,8413.243243243243,,,,,-0.8974970202622169,-0.7816608996539792,0.0139577631948181,,0.9441215560903768,,0.9441215560903768,,0.814138114574659,4.380339264887585,11.412432864412557,50.38291937840351,0.3642467168363583,0.2702523240371846,0.1892430278884462,0.00377211794176027,0.00264140936953729,0.030144907097274617,,1002000000.0
2018-09-30,0.009425067991250195,9549.002732240437,,,,,-1.4872116921671614,-0.7383786848072562,0.013526845986083705,,0.9242821264452721,,0.9242821264452721,,0.8106001235567761,4.279834489753579,11.10861151008589,48.85881578947368,0.3566986564299424,0.26095969289827253,0.19378119001919386,0.0035299615744106344,0.0026212483123896563,0.02911842917380495,,856000000.0
2018-12-31,0.03824298281874974,2353.3729161909114,,,,,36.71637426900585,-0.6979988882712618,0.013294963541286172,,1.0867596253902185,,1.0867596253902185,,0.7458403318716252,2.934534567832788,10.675433886983107,34.99748743718593,0.2287170502508561,0.029863820976347853,0.20211834036792228,0.0003970384110840419,0.0026871559662167955,0.028686555861359615,,991000000.0
2019-03-31,,,,,,,-1.5824782478247825,-0.7135281385281386,0.014200291307356184,,0.7644014577589131,,0.7644014577589131,,0.798254141720247,3.956731248546077,10.291286615168072,47.84168229306188,0.30843318671318065,0.20521765508873047,0.1707113605338996,0.002914150483672519,0.002424151049056482,0.02494763324430061,,1218000000.0
2019-06-30,,,,,,,-0.5130901443179345,-0.7427821522309711,0.015131650708032927,,0.7644447428269316,,0.7644447428269316,,0.7965265434226845,3.9146459534392464,10.323473077029227,43.31223371880706,0.33010600706713783,0.2303886925795053,0.17109540636042403,0.003486161223193452,0.0025889559267948917,0.026727016807882316,,1071000000.0
2019-09-30,,,,,,,-0.27487519366500257,-0.6520673813169985,0.013086619715063289,,0.59190156571407,,0.59190156571407,,0.8105813570487483,4.279311394165978,10.673484450859467,53.6441416893733,0.29747925473618286,0.1779395647408799,0.14693909503679348,0.0023286274160277797,0.00192293605802206,0.020524428115295455,,1008000000.0
2019-12-31,,,,,,,-0.47784120394395435,-0.694419306184012,0.013810011358364396,,1.0427627198663552,,1.0427627198663552,,0.7388377099077621,2.829036725198028,10.973891385089726,38.44670280036134,0.241167101071532,0.03149435273675065,0.1387923544743701,0.0004349373690188613,0.0019167239917451887,0.02103392090060732,,1065000000.0
2020-03-31,,,,,,,1.0743582958454618,-0.635036496350365,0.01169622091069196,,1.1162716207559258,,1.1162716207559258,,0.7397796638338268,2.8428971952500026,11.403188716848076,50.29184220605132,0.170935960591133,0.048111658456486045,0.09958949096880132,0.0005627245856868216,0.001164820686754462,0.013282670112349708,,1313000000.0
2020-06-30,,,,,,,0.8265728254445818,-0.8161803713527851,0.013790296955244054,,1.165227161550691,,1.165227161550691,,0.7477614031155441,2.9645003276721944,12.232352747686505,68.78634020618557,0.05251868703282418,-0.04348391290217744,0.024244393890152746,-0.0005996560716969953,0.000334337391245111,0.004089732906451472,,944000000.0
2020-09-30,,,,,,,0.5564661819784094,-0.6423702950152594,0.011109341998661143,,1.1600552077021478,,1.1600552077021478,,0.7387299993796071,2.8274581759309227,12.445776471296647,39.60151171579743,0.4022487924617943,0.2905218148705361,0.26660859925568137,0.003227506199468504,0.002961846108915359,0.0368624746139403,,1084000000.0
2020-12-31,,,,,,,1.5508538788832547,-0.6599206349206349,0.011593460291483504,,0.9636960255488671,,0.9636960255488671,,0.7352014861310081,2.776456239836551,12.17023363841724,35.03696395685346,0.4811334936861094,0.353126879134095,0.33869512928442574,0.004093962451096625,0.003926648532277861,0.04778823005376971,,1410000000.0
2021-03-31,,,,,,,17.86468952734013,-0.9439764936336924,0.01564244722013036,,1.0434737368882634,,1.0434737368882634,,0.7396813719610524,2.8414461828309308,12.730510960970268,26.66541750744691,0.5083004772774434,0.4273708238223698,0.3546378916787715,0.00668512555506505,0.005547404502843491,0.07062129382838489,,1482000000.0
2021-06-30,,,,,,,0.8072711450603108,-0.799712643678161,0.012417316422938349,,1.1424986556730596,,1.1424986556730596,,0.7468948728139905,2.950927470801845,13.477404612285396,34.67935409457901,0.4877230806084561,0.39244220864774226,0.3285423404000479,0.004873079082495808,0.004079614199080116,0.054982611223027354,,1629000000.0
2021-09-30,,,,,,,1.1016167120799274,-0.7114500234631629,0.01071012789140251,,0.9785386832826078,,0.9785386832826078,,0.7329670633335594,2.7448563929367715,13.599081594912267,32.76841868823001,0.5227887342523581,0.40782270298792955,0.35472594156058307,0.004367833306018186,0.003799160200512018,0.051665089558906176,,1564000000.0
2021-12-31,,,,,,,0.7775938034967587,-0.643175487465181,0.009530761023081173,,1.1701132611693903,,1.1701132611693903,,0.7325225744756955,2.7386332623765077,13.445461398648618,44.745392390011894,0.42861267503969974,0.2932005197055002,0.28403349213223616,0.002794424085156325,0.0027070553360635493,0.03639760802504821,0.0,1795000000.0
2022-03-31,,,,,,,0.32503603818344856,-0.6505224897773739,0.009378308780063332,,1.194213504554376,,1.194213504554376,,0.7330620073336777,2.7461883563724085,13.560850931539093,48.44145109444359,0.3835032825813661,0.26016203380360386,0.275108255342925,0.0024398798858594715,0.0025800501665504587,0.03498767570448338,,1827000000.0
2022-06-30,,,,,,,0.2957603277232121,-0.6585054945054946,0.00939051890436633,,1.215759181582402,,1.215759181582402,,0.7232620383631113,2.613526652017884,13.687379348805285,42.60254459964044,0.31045991589346505,0.17709098191041986,0.19538081569988652,0.0016629762134225937,0.0018347272433802985,0.025112607781733947,,1734000000.0
2022-09-30,-0.0030145315881686075,-29855.384615384617,,,,,0.3228945552381701,-0.7891545687446627,0.011707775642986959,,1.2533885542168675,,1.2533885542168675,,0.7098308218095134,2.4462654036381926,13.31255138914071,26.700979046573337,0.31046423547235147,0.19987014392381777,0.16605345741802835,0.0023400348027915715,0.0019441166241925645,0.025881152466046272,145000000.0,2043000000.0
2022-12-31,-0.013371141350176089,-6730.913812291331,,,,,0.31324597966071255,-2.2199830292745015,0.01396360589273509,,1.3978296143835691,,1.3978296143835691,,0.7244479035383081,2.6290778144706413,12.676783139306238,24.463951087819595,0.1864787386526517,0.08232202580028666,0.06335403726708075,0.0011495123245667729,0.0008846508081111671,0.011214526448437283,113000000.0,2074000000.0
2023-03-31,-0.0033722608124322206,-26688.327210103333,,,,,1.6728842604798313,-2.4315960912052117,0.017033382234707805,,0.850968968584835,,0.850968968584835,,0.7221391987817624,2.598924337710303,12.697798873445874,16.854139072847683,0.32433710255703085,0.2354517158504393,0.12741814743311927,0.004010539073898344,0.002170362008866674,0.027558820271156977,130000000.0,1781000000.0
2023-06-30,-0.003298329752050276,-27286.53796487603,,,,,-0.6716086945311089,-0.9817941952506596,0.01675190972864247,,0.8909449952431024,,0.8909449952431024,,0.7208825911319191,2.5827217086005168,13.289352227758737,16.27902824369657,0.2090067954083004,0.09893653779705916,0.04668483894498407,0.0016573759500407592,0.0007820602077025856,0.010393073563473817,128000000.0,1684000000.0
2023-09-30,-0.004593072347848679,-19594.727272727276,,,,,-0.5057664861223151,-2.038953613036952,0.01812078554529577,,0.7648839951625697,,0.7648839951625697,,0.7148695631032554,2.5071667931478467,13.468533173632203,14.016255124416055,0.26350474988607286,0.16675430294107338,0.07214218109159744,0.003021718962350474,0.0013072729923307286,0.017607049664199854,112000000.0,1547000000.0
2023-12-31,-0.0056276379552915425,-15992.500000000002,,,,,-6.756795252225519,-18.494476933073425,0.01768576405663446,,1.3742686596084805,,1.3742686596084805,,0.7310841056571136,2.7186347889311833,13.744638785218335,15.750136280291391,0.2194779187014721,0.14228999051400062,0.07054772863015142,0.0025165071998513706,0.0012476904832843339,0.017149055008497664,76000000.0,1339000000.0
