company,sector,headline,snippet,pub_date,url,quarter
Ford Motor Company,Automotive,"Sister Patricia Daly, 66, Dies; Took On Corporate Giants on Social Justice","A leader in the field of socially responsible investing, she used shareholder actions and private meetings to pressure big corporations, including G.E. and Ford.",2022-12-23T21:32:19+0000,https://www.nytimes.com/2022/12/23/business/sister-patricia-daly-dead.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Ford Lost Money in the Third Quarter as Costs Surged,The automaker is struggling with supply chain problems and wrote off its investment in a self-driving technology business.,2022-10-26T20:39:47+0000,https://www.nytimes.com/2022/10/26/business/ford-third-quarter-earnings.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,"Tesla Sold Record 343,000 Vehicles in Third Quarter",The increase from the same period last year comes as competition grows among automakers producing electric vehicles in the United States.,2022-10-02T16:46:50+0000,https://www.nytimes.com/2022/10/02/business/tesla-sales.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Electrifying the Future of a Great American Automaker,How Lincoln is evolving for the next era of personal transportation. ,2022-11-29T15:59:27+0000,https://www.nytimes.com/paidpost/lincoln/lincoln/electrifying-the-future-of-a-great-american-automaker.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Classic Car Show Right at Home in ‘City That Put the World on Wheels’,"The first Detroit Concours d’Elegance, part of a series of events traditionally held at upscale resorts, took place in the heart of the Motor City.",2022-11-23T14:00:16+0000,https://www.nytimes.com/2022/11/23/business/detroit-concours-delegance-hagerty.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Tesla Cuts Prices in China in Sign of Slowing Demand,Shares of the company slumped as investors worried about increasing competition.,2022-10-24T16:37:40+0000,https://www.nytimes.com/2022/10/24/business/tesla-china-price-cut.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,G.M. Reports Jump in Profit on Strong Sales,General Motors sold more cars in the third quarter after struggling with a shortage of computer chips earlier in the year.,2022-10-25T11:12:04+0000,https://www.nytimes.com/2022/10/25/business/general-motors-earnings.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Lucid Increases E.V. Production but Still Faces Challenges,The maker of electric sedans said it would hit its scaled-back production targets for 2022 after facing supply hurdles.,2022-10-12T19:00:07+0000,https://www.nytimes.com/2022/10/12/business/energy-environment/lucid-electric-cars.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Tesla’s Direct Sales Model Helps It Thwart Customer Lawsuits,Sales contracts prevent buyers of the company’s electric cars from pursuing class-action suits if something goes wrong.,2022-12-19T08:00:10+0000,https://www.nytimes.com/2022/12/19/business/tesla-class-action-lawsuit-arbitration.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Tax Credits for Electric Vehicles Are About to Get Confusing,Foreign-made cars no longer qualify. General Motors should become eligible again. But officials are still working on the fine print.,2022-12-29T16:11:38+0000,https://www.nytimes.com/2022/12/29/business/electric-vehicles-tax-credit.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,U.S. Auto Sales Point to Continued Demand,General Motors reported a 24 percent increase in U.S. sales in the third quarter. Several other carmakers also posted gains.,2022-10-03T14:41:05+0000,https://www.nytimes.com/2022/10/03/business/general-motors-auto-sales.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,G.M. Unit’s Self-Driving Taxis Are Subject of U.S. Safety Investigation,"The National Highway Traffic Safety Administration is looking into unexpected braking by cars operated by Cruise, a part of General Motors.",2022-12-16T17:54:34+0000,https://www.nytimes.com/2022/12/16/business/gm-cruise-self-driving-cars-investigation.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Elon Musk’s Distraction Is Just One of Tesla’s Problems,"The maker of electric cars faces sharp competition, plummeting shares and production woes while its chief executive is preoccupied with Twitter.",2022-12-21T16:06:43+0000,https://www.nytimes.com/2022/12/21/business/tesla-elon-musk.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Workers at E.V. Battery Plant in Ohio Vote to Unionize,"The result, at a plant owned by General Motors and a South Korean company, is a milestone for the auto union in organizing electric vehicle workers.",2022-12-09T13:42:50+0000,https://www.nytimes.com/2022/12/09/business/economy/ev-battery-union.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,E.V.s Start With a Bigger Carbon Footprint. But That Doesn’t Last.,"The manufacturing and disposal of electric vehicles result in more greenhouse gases than nonelectric models, but that difference will eventually disappear altogether.",2022-10-19T20:35:53+0000,https://www.nytimes.com/2022/10/19/business/electric-vehicles-carbon-footprint-batteries.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,"Newly Published, From Egotistical Artists to Corporate Control",A selection of recently published books.,2022-11-02T09:00:06+0000,https://www.nytimes.com/2022/11/02/books/review/new-this-week.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Founder of Electric Truck Maker Is Convicted of Fraud,"Trevor Milton was accused of boasting about nonexistent technology to inflate the stock price of Nikola, a maker of electric trucks.",2022-10-14T20:36:28+0000,https://www.nytimes.com/2022/10/14/business/trevor-milton-nikola-fraud.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,"In a Bad Year for Stocks, Tesla Plunged 65%",Investors blame Elon Musk and wonder how much more the stock will fall.,2022-12-30T20:04:43+0000,https://www.nytimes.com/2022/12/30/business/tesla-stock-elon-musk.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,How Biden Uses His ‘Car Guy’ Persona to Burnish His Everyman Image,"In the run-up to the midterm elections next month, President Biden is hoping his gearhead reputation will appeal to some parts of the Trump base.",2022-10-26T09:00:42+0000,https://www.nytimes.com/2022/10/26/us/politics/biden-cars.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,"Global Car Supply Chains Entangled With Abuses in Xinjiang, Report Says","A new report on the auto industry cites extensive links to Xinjiang, where the U.S. government now presumes goods are made with forced labor.",2022-12-06T10:00:31+0000,https://www.nytimes.com/2022/12/06/business/economy/global-car-supply-chains-xianjiang-forced-labor.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,"Jeep Plant Shutdown Imperils Illinois Town and 1,350 Workers","Stellantis plans to idle the factory, which makes the Cherokee, as it shifts to electric vehicles. Labor talks and a union election may be affected.",2022-12-23T10:00:36+0000,https://www.nytimes.com/2022/12/23/business/jeep-factory.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,A Charity Tied to the Supreme Court Offers Donors Access to the Justices,"The Supreme Court Historical Society has raised more than $23 million in the last two decades, much of it from lawyers, corporations and special interests.",2022-12-30T23:49:48+0000,https://www.nytimes.com/2022/12/30/us/politics/supreme-court-historical-society-donors-justices.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Join Laurene Powell Jobs and John Doerr for a Times Climate Event,The Times is gathering innovators and storytellers on Oct. 12 to explore whether technology and art can inspire change in a warming world. Register for the free livestream.,2022-10-10T13:21:15+0000,https://www.nytimes.com/2022/10/10/insider/join-laurene-powell-jobs-and-john-doerr-for-a-times-climate-event.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,An Activist Short Seller Gets His Day in Court,"Nathan Anderson, who exposed evidence of fraud at Nikola, says he feels vindicated by its founder’s conviction.",2022-10-22T13:05:34+0000,https://www.nytimes.com/2022/10/22/business/dealbook/nathan-anderson-nikola-trial.html,2022-10-01 to 2022-12-31
Ford Motor Company,Automotive,Electric Vehicles Start to Enter the Car-Buying Mainstream,"While sales are still skewed toward affluent buyers, more people are choosing electric vehicles to save money.",2022-11-13T10:00:14+0000,https://www.nytimes.com/2022/11/13/business/electric-vehicles-buyers-mainstream.html,2022-10-01 to 2022-12-31
