company,sector,headline,snippet,pub_date,url,quarter
Ford Motor Company,Automotive,Can Tesla Ever Be More Than a Niche Automaker? Wall St. Increasingly Thinks No,Few companies have created such strong and divergent opinions across Wall Street as Tesla. But that divide appears to be narrowing.,2019-06-03T09:00:05+0000,https://www.nytimes.com/2019/06/03/business/dealbook/tesla-stock-price.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Job Cuts at Ford Motor to Total 7,000 by August","The company, which has struggled with slowing sales globally, said it was cutting salaried workers to speed up decision making and increase profits.",2019-05-20T14:31:58+0000,https://www.nytimes.com/2019/05/20/business/ford-cutting-jobs.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Do Companies Fear the Law? The Signs Say No,Numerous corporations have been fined in recent years for misconduct. The question is whether the large penalties deter bad behavior.,2019-05-15T20:32:07+0000,https://www.nytimes.com/2019/05/15/business/dealbook/corporate-misconduct-wells-fargo-goldman-sachs.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Ford to Cut 12,000 Jobs in Europe","The automaker said it would close plants across the region, leading to job losses for more than 18 percent of its work force.",2019-06-27T12:35:46+0000,https://www.nytimes.com/2019/06/27/business/ford-jobs-europe.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Ford to Invest $500 Million in Rivian, a Tesla Rival","Rivian is developing a pickup and an S.U.V. on a chassis that Ford plans to use for models of its own. Two months ago, Amazon led a $700 million investment.",2019-04-24T12:00:05+0000,https://www.nytimes.com/2019/04/24/business/ford-rivian-investment.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Ford Says Justice Dept. Has Opened Criminal Inquiry Into Emissions Issues,The carmaker said it had notified other state and federal agencies about “issues relating to road load estimations” and that it was cooperating with all government inquiries.,2019-04-26T13:50:09+0000,https://www.nytimes.com/2019/04/26/business/ford-emissions-criminal-investigation.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Ford Is Fined in China as Trade Fight With U.S. Rages,A $25 million fine for anticompetitive practices appears to make the Detroit automaker the latest company to be caught up in the U.S.-China economic clash.,2019-06-05T13:13:20+0000,https://www.nytimes.com/2019/06/05/business/china-ford-antitrust-trade-war.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Gabrielle Tokoph, Sudhir Kumar",The couple met in 2017 through the dating website Match.com.,2019-04-21T04:00:01+0000,https://www.nytimes.com/2019/04/21/fashion/weddings/gabrielle-tokoph-sudhir-kumar.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Ben Keating Goes From Selling Cars to Racing Them,"The Texas automobile dealer turned the gift of a track day into a racing passion, which is about to play out again at Le Mans.",2019-06-15T04:00:06+0000,https://www.nytimes.com/2019/06/15/sports/autoracing/ben-keating-le-mans.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Lessons From the Auto Rescue, 10 Years Later","Sometimes, swift and forceful government intervention in the private sector is the only way out of a crisis.",2019-04-01T15:00:05+0000,https://www.nytimes.com/2019/04/01/opinion/general-motors-bailout.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"As Trade War Spreads to Mexico, Companies Lose a Safe Harbor",Trade tensions led American companies to shift operations to Mexico from China. President Trump’s latest tariff threat has upended that strategy.,2019-06-01T09:00:08+0000,https://www.nytimes.com/2019/06/01/business/economy/trump-trade-tariffs-mexico-cost.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Automakers Tell Trump His Pollution Rules Could Mean ‘Untenable’ Instability and Lower Profits,"In a letter signed by 17 industry giants including Ford, General Motors and Toyota, the firms asked Mr. Trump to go back to the negotiating table. ",2019-06-06T21:42:51+0000,https://www.nytimes.com/2019/06/06/climate/trump-auto-emissions-rollback-letter.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Fiat Chrysler and Renault in Talks on Possible Alliance,The talks are aimed at strengthening both automakers’ competitiveness in Europe and elsewhere. But the specifics of the companies’ discussions were not clear.,2019-05-25T19:12:04+0000,https://www.nytimes.com/2019/05/25/business/fiat-chrysler-renault.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Trump Could Raise Tariffs on China. Here’s How China Could Respond.,"Beijing could match what the United States does, and its options include upping the ante in untraditional ways. But most of its choices come with drawbacks.",2019-05-09T12:32:21+0000,https://www.nytimes.com/2019/05/09/business/trump-china-tariffs.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,The Car Industry Is Under Siege,"Fiat Chrysler and Renault’s attempt to join forces was a response to turmoil in the auto industry, which accounts for much of the world’s factory jobs.",2019-06-06T12:44:17+0000,https://www.nytimes.com/2019/06/06/business/auto-industry-fiat-renault.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Fiat Chrysler in Deal for Self-Driving Car Technology,"The agreement, with Aurora Innovation, underscores the heavy emphasis automakers are placing on autonomous cars.",2019-06-10T04:01:05+0000,https://www.nytimes.com/2019/06/10/business/fiat-chrysler-self-driving-cars.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Lead a Major Automaker for 3 Years and You’re an Industry Elder,"In an industry beset by turmoil, the changes don't stop at the executive office.",2019-05-31T07:00:08+0000,https://www.nytimes.com/2019/05/31/business/auto-industry-executives-turmoil.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Renault Considering Fiat’s Offer to Merge Into a New Auto Giant,The combined company would be the No. 3 automaker and have a better chance of surviving a perilous transition to electric and self-driving cars.,2019-05-27T05:36:13+0000,https://www.nytimes.com/2019/05/27/business/fiat-chrysler-renault-merger.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"‘Very Smart People,’ but a Keyless Car’s Downside Killed Them",A couple with careers in academia and science died of carbon-monoxide poisoning. A second congressional bill has been introduced to mandate safety features.,2019-06-28T09:00:06+0000,https://www.nytimes.com/2019/06/28/business/keyless-carbon-monoxide.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Tesla to Shrink Board of Directors by Four People,"The move, which will reduce the number of directors to seven, is meant to improve corporate governance of the electric car company.",2019-04-20T03:42:14+0000,https://www.nytimes.com/2019/04/19/business/tesla-directors-resign.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Elon Musk and S.E.C. Reach New Accord, Lifting Cloud Over Tesla",Securities regulators and the chief executive of Tesla came up with a new agreement about when Mr. Musk’s social media posts must be reviewed by a lawyer.,2019-04-26T21:40:50+0000,https://www.nytimes.com/2019/04/26/business/elon-musk-tesla-sec.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Nissan and Renault Are Rid of Carlos Ghosn. Now, Can They Save Their Partnership?","With their former leader in jail, the automakers must figure out how to overcome a fierce corporate pride and work together.",2019-04-16T16:49:07+0000,https://www.nytimes.com/2019/04/16/business/nissan-renault-alliance-ghosn.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Damon Keith, Federal Judge Who Championed Civil Rights, Dies at 96","As a judge, he attacked racial segregation in education, housing and employment, and efforts to limit African-American voting.",2019-04-28T18:32:25+0000,https://www.nytimes.com/2019/04/28/obituaries/damon-keith-dies-at-96.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,The Fiat-Renault Merger: Pitfalls and Potential Profits,"If all goes well, the carmakers could have the financial and industrial brawn to dominate. But the history of auto mega-mergers is not encouraging.",2019-05-29T22:02:59+0000,https://www.nytimes.com/2019/05/29/business/fiat-chrysler-renault-merger-pros-cons.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Fiat Chrysler Withdraws Its Offer for Renault,The plan had faced resistance by some Renault shareholders who argued that the Italian-American conglomerate was undervaluing a crown jewel of French industry.,2019-06-05T22:57:06+0000,https://www.nytimes.com/2019/06/05/business/fiat-renault-merger-withdrawn.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"VW, BMW and Daimler Hindered Clean-Air Technology, European Regulator Says","The German automakers colluded to prevent the development of emissions-cleaning technology in violation of antitrust rules, the European Commission says.",2019-04-05T13:36:22+0000,https://www.nytimes.com/2019/04/05/business/eu-collusion-bmw-vw-daimler-emissions.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Tesla, Facing Setbacks and Skeptics, Tries to Get Back on Course",Elon Musk’s electric-car company began the year with high expectations. But it has confronted a series of problems and a loss of investor confidence.,2019-06-10T09:00:08+0000,https://www.nytimes.com/2019/06/10/business/tesla-elon-musk-outlook.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Driverless Cars May Be Coming, but Let’s Not Get Carried Away","“We’ve tried to turn down the hype and make people understand how hard this is,” says Gill Pratt, an expert in robotics and head of the Toyota Research Institute.",2019-06-20T18:55:09+0000,https://www.nytimes.com/2019/06/20/business/self-driving-cars-cadillac-super-cruise.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,How France’s Intrusive Demands Quashed the Fiat-Renault Deal,Talks between Fiat Chrysler and Renault to create one of the world’s largest automakers ran into a familiar problem in France: the government itself.,2019-06-06T21:15:53+0000,https://www.nytimes.com/2019/06/06/business/fiat-renault-merger.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Savior of G.M. Lordstown Plant, Hailed by Trump, Is a Corporate Cipher",The electric-truck venture hailed by President Trump exists almost entirely on paper and would need $300 million to get the factory running again.,2019-05-28T15:14:56+0000,https://www.nytimes.com/2019/05/28/business/economy/trump-gm-workhorse-lordstown.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Elon Musk Predicts Tesla Driverless Taxi Fleet Next Year,Mr. Musk said Tesla cars would soon drive themselves and serve as robot taxis. But many experts think autonomous cars are at least several years away.,2019-04-22T23:41:59+0000,https://www.nytimes.com/2019/04/22/business/elon-musk-tesla-autopilot.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,"Citi Bike Pulls New Electric Bikes Off Streets, Citing Safety Concerns","The pedal-assist bikes operated by Lyft-owned companies in New York City, San Francisco and Washington were removed based on concerns over the brakes.",2019-04-15T07:00:04+0000,https://www.nytimes.com/2019/04/15/nyregion/citi-bike-electric.html,2019-04-01 to 2019-06-30
Ford Motor Company,Automotive,Things Were Going Great for Wall Street. Then the Trade War Heated Up.,"Stocks fell more than 6 percent in May, as threats to the global economy seemed to proliferate by the week, with tariffs rising and talks yielding no meaningful results.",2019-05-31T08:39:01+0000,https://www.nytimes.com/2019/05/31/business/trump-tariffs-markets.html,2019-04-01 to 2019-06-30
