company,sector,headline,snippet,pub_date,url,quarter
Ford Motor Company,Automotive,"Troubles for Ford, G.M. and Fiat Chrysler Send Shares Diving","General Motors cited commodity prices, a sign that tariffs may be starting to hurt production. Ford and Fiat Chrysler pointed to weakness in China.",2018-07-25T15:20:39+0000,https://www.nytimes.com/2018/07/25/business/autos-earnings-trade.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,"Tech and Auto Earning Reports, and an E.U. Official Visits Trump","A second-quarter G.D.P. estimate is issued, and there will be a hearing on tariffs on Chinese goods.",2018-07-22T18:41:20+0000,https://www.nytimes.com/2018/07/22/business/tech-auto-earning-reports-trump.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Back Story on Ford's Losses,The Times's Micheline Maynard talks about the Ford Motor Company's $12.7 billion loss in 2006.,2018-08-28T20:10:50+0000,https://www.nytimes.com/podcast/2007/01/25/washington/25backstory-maynard.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Today's Business With Bill Vlasic,A Special Report with Jeff Sommer and Bill Vlasic on Ford Motor Company's losses.,2018-08-28T20:46:49+0000,https://www.nytimes.com/podcast/2009/01/29/business/economy/29todaybiz-vlasic.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Back Story With Bill Vlasic,The Times's Bill Vlasic on financier Kirk Kerkorian's purchase of a 4.7 percent stake in the Ford Motor Company.,2018-08-28T20:31:19+0000,https://www.nytimes.com/podcast/2008/04/28/business/29backstory-vlasic.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Back Story With Bill Vlasic,The Times's Bill Vlasic discusses financier Kirk Kerkorian's purchase of a 4.7 percent stake in the Ford Motor Company.,2018-08-28T20:31:18+0000,https://www.nytimes.com/podcast/2008/04/28/business/29backstory-vlasic.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Back Story With The Times’s Bill Vlasic,"The Times's Bill Vlasic on the Ford Motor Company's upcoming earnings report, and on the automaker's subsequent strategy changes.",2018-08-28T20:34:19+0000,https://www.nytimes.com/podcast/2008/07/22/business/22backstory-vlasic.mp3.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Trump Says Tariffs Mean Ford Can Make New Model at Home. Ford Says It Won’t.,"Ford, which has said it won’t sell a new Chinese-built model in the United States because of threatened tariffs, refuted the president’s suggestion the car could be built domestically.",2018-09-09T20:47:52+0000,https://www.nytimes.com/2018/09/09/business/trump-china-tariffs-ford-focus-active.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Let’s Reconnect With Our Streets,One unlikely supporter behind a movement to make streets safer and more people-friendly: the Ford Motor Company.,2018-07-03T15:00:08+0000,https://www.nytimes.com/2018/07/03/opinion/lets-reconnect-with-our-streets.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,"On Trump’s Car Tariffs, Companies Are United in Dissent",Auto companies lined up to protest potential tariffs on $351 billion in automobiles and parts at a hearing in Washington on Thursday.,2018-07-19T15:59:48+0000,https://www.nytimes.com/2018/07/19/us/politics/trump-car-import-tariffs.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,The Crossword Garage: 8 Car Makes and Models You Should Know,Cruise through this list of The New York Times Crossword’s favorite automobiles.,2018-09-19T10:00:04+0000,https://www.nytimes.com/2018/09/19/crosswords/crosswords-cars.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Meet the Woman in Charge of Building the Best-Selling Pickup Truck in America,"Responsible for overseeing a Ford F-150 plant that she calls “a little city,” Debbie Manzano holds the rare status of being a woman at the helm of a major American production facility.",2018-09-27T22:54:51+0000,https://www.nytimes.com/2018/09/27/business/ford-f150-rouge-plant-manager.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,‘Big Red Flag’: Automakers’ Trade Secrets Exposed in Data Leak,"A small contractor’s unguarded server accidentally revealed a trove of corporate documents from Tesla, Toyota, Volkswagen and other manufacturers.",2018-07-20T16:27:32+0000,https://www.nytimes.com/2018/07/20/business/suppliers-data-leak-automakers.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,"In a Shift in Driverless Strategy, Uber Deepens Its Partnership With Toyota","Toyota is investing $500 million in Uber and the ride-hailing company plans to provide its autonomous technology to the Japanese carmaker, a person briefed on the matter said.",2018-08-27T21:14:21+0000,https://www.nytimes.com/2018/08/27/technology/uber-toyota-partnership.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Fiat Chrysler C.E.O. Marchionne Is Replaced After Falling Gravely Ill,"Sergio Marchionne, who masterminded Fiat’s acquisition of Chrysler, is leaving for health reasons. His replacement is Mike Manley, head of the Jeep and Ram truck brands.",2018-07-21T15:17:46+0000,https://www.nytimes.com/2018/07/21/business/fiat-chrysler-ceo.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,Special Envoys Were Once Disdained Under Trump. Now They’re Popping Up All Over.,"Secretary of State Mike Pompeo announced that he would appoint a special envoy to North Korea, the third such announcement he has made in a week as he moves to fill depleted diplomatic ranks.",2018-08-23T16:32:32+0000,https://www.nytimes.com/2018/08/23/world/asia/pompeo-north-korea-envoy.html,2018-07-01 to 2018-09-30
Ford Motor Company,Automotive,"The Passion, and Sometimes Profit, of Vintage Racing","Amateur racers get the joy of rounding a track in a car built for speed, and can still end up with a prize investment.",2018-08-23T20:16:16+0000,https://www.nytimes.com/2018/08/23/business/vintage-racing.html,2018-07-01 to 2018-09-30
