company,sector,headline,snippet,pub_date,url,quarter
Ford Motor Company,Automotive,Makers of Self-Driving Cars Ask What to Do With Human Nature,The difficulty of getting drivers to take control of automated cars when necessary has prompted many automakers to take people out of the equation.,2016-07-07T13:59:36+0000,https://www.nytimes.com/2016/07/08/automobiles/wheels/makers-of-self-driving-cars-ask-what-to-do-with-human-nature.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"A Cheaper Airbag, and Takata’s Road to a Deadly Crisis",Automakers embraced Takata’s cheaper technology almost 20 years ago despite signs that it was unsafe. The airbags are now at the center of the auto industry’s biggest recall.,2016-08-26T10:00:25+0000,https://www.nytimes.com/2016/08/27/business/takata-airbag-recall-crisis.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"The Superglue Diet: How to Make a Lighter, Fuel-Sipping Car","Carmakers are turning to airplane-quality glue for seams and thinner steel to trim weight, while looking ahead to using magnesium and coasting to save fuel.",2016-08-11T17:53:04+0000,https://www.nytimes.com/2016/08/12/automobiles/the-superglue-diet-how-to-make-a-lighter-fuel-sipping-car.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Elon Musk’s Futuristic Plans Give Shareholders Cause to Worry,The carmaker’s leader reveals a new master plan; investors wonder how he’ll pay for it.,2016-07-21T17:20:12+0000,https://www.nytimes.com/2016/07/22/business/dealbook/eton-musks-futuristic-plans-give-shareholders-cause-to-worry.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"Harry Briggs Jr., a Catalyst for Brown v. Board of Education, Dies at 75","Mr. Briggs’s parents originated the lawsuit that struck down public school segregation in 1954, though his name became a forgotten legal footnote.",2016-08-18T01:52:28+0000,https://www.nytimes.com/2016/08/18/us/harry-briggs-jr-a-catalyst-for-brown-v-board-of-education-dies-at-75.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,What It Feels Like to Ride in a Self-Driving Uber,Uber is starting its driverless car pilot program in Pittsburgh on Wednesday with a small fleet of modified Ford Fusions.,2016-09-14T10:00:26+0000,https://www.nytimes.com/2016/09/15/technology/our-reporter-goes-for-a-spin-in-a-self-driving-uber-car.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Tesla Upgrades Autopilot in Cars on the Road,"Tesla is using a cellular network to send a software update to the Autopilot system on about 70,000 of its cars, aiming to improve safety.",2016-09-23T21:25:56+0000,https://www.nytimes.com/2016/09/24/business/tesla-upgrades-autopilot-in-cars-on-the-road.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"In Backing Autonomous Cars, U.S. Tells Automakers to Figure It Out","Federal guidelines stress safety but give automakers, one of the country’s most regulated industries, plenty of room to innovate.",2016-09-21T00:23:50+0000,https://www.nytimes.com/2016/09/21/business/in-backing-autonomous-cars-us-tells-automakers-to-figure-it-out.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Road Seems Dark to You? New Tests Blame Your Headlights,"Citing limits to an aging American standard for automobile headlamps, insurers are pushing carmakers to do more to help drivers see in the dark.",2016-07-14T20:05:07+0000,https://www.nytimes.com/2016/07/15/automobiles/road-seems-dark-to-you-new-tests-blame-your-headlights.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"Everyone Despises SolarCity Deal, Except Tesla Shareholders","Focusing on the conflicts of interest in Tesla Motors’ proposed takeover of SolarCity misses the bigger picture, some investors say.",2016-08-04T17:11:28+0000,https://www.nytimes.com/2016/08/05/business/everyone-despises-solarcity-deal-except-tesla-shareholders.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Apple Is Said to Be Rethinking Strategy on Self-Driving Cars,"The company has closed parts of its self-driving car project and laid off dozens of employees, according to three people briefed on the subject.",2016-09-10T00:05:09+0000,https://www.nytimes.com/2016/09/10/technology/apple-is-said-to-be-rethinking-strategy-on-self-driving-cars.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"Elon Musk, a Serial Entrepreneur","From Zip2 to OpenAI, a look at the entrepreneur’s many companies.",2016-07-24T16:18:38+0000,https://www.nytimes.com/interactive/2016/07/25/business/elon-musks-companies-spacex-telsa-solarcity.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"Carl Haas, Builder of a Formidable IndyCar Racing Team, Dies at 87","After a driving career in the 1950s, Mr. Haas worked with Paul Newman to operate a racing team that won more than 100 IndyCar races.",2016-07-09T18:53:47+0000,https://www.nytimes.com/2016/07/10/sports/autoracing/carl-haas-builder-of-a-formidable-indycar-racing-team-dies-at-87.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,The Fully Self-Driving Car Is Still Years Away,"As engineers try to design vehicles that can actually drive themselves, many are wary of halfway systems that can lull humans into a false sense of security.",2016-07-01T13:00:43+0000,https://www.nytimes.com/2016/07/02/business/international/bmw-tesla-self-driving-car-mobileye-intel.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"As Homes and Cars Go, So Goes the Economy",A decline in consumer demand for homes and cars reflects a decline in Americans’ economic well-being.,2016-08-02T07:21:04+0000,https://www.nytimes.com/2016/08/02/opinion/as-homes-and-cars-go-so-goes-the-economy.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Amazon Has Big Plans for Alexa: Running the ‘Star Trek’ Home,"The tech giant wants to weave its intelligent assistant into other smart gadgets, even those not made by Amazon. But weakness in mobile could be an obstacle.",2016-08-07T22:46:27+0000,https://www.nytimes.com/2016/08/08/technology/amazon-has-big-plans-for-alexa-running-the-star-trek-home.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Tesla and Google Take Different Roads to Self-Driving Car,Two self-driving car pioneers have distinct views of the role of the person behind the wheel.,2016-07-04T20:47:30+0000,https://www.nytimes.com/2016/07/05/business/tesla-and-google-take-different-roads-to-self-driving-car.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,How ‘Brexit’ Could Change Business in Britain,"Britain has started the clock on leaving the European Union, and will be out of the bloc by March 2019. Here is how “Brexit” has affected business so far.",2016-08-17T17:28:46+0000,https://www.nytimes.com/interactive/2016/business/international/brexit-uk-what-happens-business.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Morning Agenda: Verizon Is to Buy Yahoo’s Core Business,Tesla Chief Sticks to His Mission | Panama Papers Reveal Use of Shell Companies by African Officials,2016-07-25T09:50:38+0000,https://news.blogs.nytimes.com/2016/07/25/morning-agenda-verizon-is-to-buy-yahoos-core-business/,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Elon Musk of Tesla Sticks to Mission Despite Setbacks,"The billionaire entrepreneur Elon Musk is running a private rocket company, doubling down on alternative fuels and pressing on with Tesla after a series of accidents.",2016-07-24T13:39:40+0000,https://www.nytimes.com/2016/07/25/business/despite-roadblocks-for-tesla-elon-musk-is-moving-full-speed-ahead.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Fuel Targets Threatened by Demand for Big Autos,Two federal agencies said in a report that it was unlikely the industry could meet the government’s ambitious projections a decade from now.,2016-07-18T23:47:08+0000,https://www.nytimes.com/2016/07/19/business/demand-for-big-vehicles-threatens-emissions-targets.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Inside the Self-Driving Tesla Fatal Accident,"After Joshua Brown, 40, of Canton, Ohio, was killed driving a Tesla Model S in the first fatality involving a self-driving car, questions have arisen about the safety of the car’s technology.",2016-07-01T23:43:37+0000,https://www.nytimes.com/interactive/2016/07/01/business/inside-tesla-accident.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,A Lesson of Tesla Crashes? Computer Vision Can’t Do It All Yet,"Self-driving cars come with a caveat now: Keep your hands on the wheel. While computers can recognize images, understanding actions and behaviors are still the next frontier.",2016-09-19T09:55:42+0000,https://www.nytimes.com/2016/09/20/science/computer-vision-tesla-driverless-cars.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Arnold Palmer and His Savvy Agent Set the Bar for Pitchmen,His success representing corporations far outlived his golf career and has provided a lesson plan in branding to succeeding generations of athletes.,2016-09-29T02:57:58+0000,https://www.nytimes.com/2016/09/29/sports/golf/arnold-palmer-mark-mccormack-advertising.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,What Cars Ruled Pebble Beach Auctions? The Ones You Can’t Afford,"There was an overall softening in demand for less prestigious collectible vehicles — those in the comparatively modest $100,000 to $1 million range.",2016-08-25T18:03:32+0000,https://www.nytimes.com/2016/08/26/automobiles/collectibles/what-cars-ruled-pebble-beach-auctions-the-ones-you-cant-afford.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Selling the Romance of the Road,Historic sports cars draw top prices even as the market shows signs of slowing.,2016-08-26T13:01:34+0000,https://www.nytimes.com/2016/08/26/arts/international/selling-the-romance-of-the-road.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,"Louisiana, Ryan Lochte, Usain Bolt: Your Thursday Briefing",Here’s what you need to know to start your day.,2016-08-18T09:48:08+0000,https://www.nytimes.com/2016/08/18/nytnow/your-thursday-briefing-louisiana-ryan-lochte-usain-bolt.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Force India Defies the Doubters,"Since the Indian entrepreneur Vijay Mallya took over the Formula One team in 2008, it's success has continued to grow.",2016-09-15T13:32:41+0000,https://www.nytimes.com/2016/09/16/sports/autoracing/force-india-defies-the-doubters.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,Making Products From Air,Scientists and innovators look for ways to turn carbon dioxide into useful products.,2016-09-12T20:31:49+0000,https://www.nytimes.com/paidpost/nrg/making-products-from-air.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,What Makes a Winning Team?,"Ferrari, the biggest and historically most successful Formula One team, has yet to win a race this season, even though the popular notion is that money can buy success in the elite racing series.",2016-09-02T11:06:42+0000,https://www.nytimes.com/2016/09/03/sports/autoracing/what-makes-a-winning-team.html,2016-07-01 to 2016-09-30
Ford Motor Company,Automotive,The Many Faces of Innovation in U.S. Cities,"Cities are undertaking groundbreaking projects to remake themselves physically, culturally and economically.",2016-07-21T03:29:31+0000,https://www.nytimes.com/interactive/2016/07/21/us/innovation-us-cities.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"In a Switch for Paris Show, Automakers Turn From Diesel","After the Volkswagen cheating scandal, automakers place an emphasis on gas, electric and hybrid cars.",2016-09-22T15:11:36+0000,https://www.nytimes.com/2016/09/23/automobiles/autoshow/in-a-switch-for-paris-show-automakers-turn-from-diesel.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Don’t Waste Money on Premium Gas if Your Car Is Made for Regular,"A new AAA report states that except in certain cases, premium offers no benefit and is a waste of money. However, brand-name fuels can still help.",2016-09-22T19:28:53+0000,https://www.nytimes.com/2016/09/23/automobiles/dont-waste-money-on-premium-gas-if-your-car-is-made-for-regular.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Morning Agenda: Deepening Divides, ‘Gutless Leadership,’ Exxon’s Workings","American corporate might is increasingly concentrated in just four states, reflecting a shift toward the technology and biotechnology industries.",2016-09-21T09:57:43+0000,https://www.nytimes.com/2016/09/22/business/dealbook/california-gm-canada-wells-fargo-exxon.html,2016-07-01 to 2016-09-30
General Motors,Automotive,G.M. Job Shift From Mexico Tests a Trump Premise,"Far from a reversal of globalization, a General Motors deal bringing auto jobs back to Canada from Mexico underscores the primacy of markets.",2016-09-21T00:21:36+0000,https://www.nytimes.com/2016/09/21/business/economy/gm-jobs-move-north-at-a-price.html,2016-07-01 to 2016-09-30
General Motors,Automotive,G.M. and Union Avoid Strike by Canadian Workers,"The action focused on two car production lines in Ontario, but it was a battleground for an entire country struggling to revive its manufacturing base.",2016-09-20T05:47:33+0000,https://www.nytimes.com/2016/09/21/business/gm-unifor-canada-oshawa-strike.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Daily Report: Test-Driving (or Not Driving) the Cars of the Future,A ride in a self-driving Uber car in Pittsburgh and a spin in Chevy’s new longer-ranger electric Bolt EV show how the auto world is changing fast.,2016-09-14T16:05:16+0000,https://www.nytimes.com/2016/09/15/technology/daily-report-test-driving-or-not-driving-the-cars-of-the-future.html,2016-07-01 to 2016-09-30
General Motors,Automotive,How Did G.M. Create Tesla’s Dream Car First?,"The Bolt EV by General Motors is a lower-priced electric car than the Tesla, and has similar features.",2016-09-14T10:00:19+0000,https://www.nytimes.com/2016/09/15/technology/how-did-gm-create-teslas-dream-car-first.html,2016-07-01 to 2016-09-30
General Motors,Automotive,G.M. Spots an Airbag Problem and Moves Quickly to Respond,"The carmaker, this time getting out in front of a safety problem, will recall 4.3 million vehicles worldwide to fix airbags that may not deploy in a crash.",2016-09-10T00:28:31+0000,https://www.nytimes.com/2016/09/10/business/gm-spots-an-airbag-problem-and-moves-quickly-to-respond.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Your Car’s New Software Is Ready. Update Now?,Automakers are taking advantage of connected cars by beaming improved features right into their vehicles via software upgrades.,2016-09-08T20:16:46+0000,https://www.nytimes.com/2016/09/09/automobiles/your-cars-new-software-is-ready-update-now.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Big Decline in U.S. Auto Sales May Signal End of Six-Year Boom,"Pent-up demand from the recession may have finally run its course, as August sales fell by 4 percent from a year earlier.",2016-09-01T23:16:48+0000,https://www.nytimes.com/2016/09/02/business/big-decline-in-us-auto-sales-may-signal-end-of-six-year-boom.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Big Carmakers Merge, Cautiously, Into the Self-Driving Lane","As G.M., Audi and Mercedes match the capabilities of Tesla’s Autopilot, they are taking steps to make sure drivers use it responsibly.",2016-09-01T21:12:02+0000,https://www.nytimes.com/2016/09/02/automobiles/big-carmakers-merge-cautiously-into-the-self-driving-lane.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"A Cheaper Airbag, and Takata’s Road to a Deadly Crisis",Automakers embraced Takata’s cheaper technology almost 20 years ago despite signs that it was unsafe. The airbags are now at the center of the auto industry’s biggest recall.,2016-08-26T10:00:25+0000,https://www.nytimes.com/2016/08/27/business/takata-airbag-recall-crisis.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Delphi and Mobileye to Produce System for Self-Driving Cars,The companies said they expected to demonstrate their system in January at International CES and to begin production within two years.,2016-08-23T20:04:49+0000,https://www.nytimes.com/2016/08/24/business/delphi-and-mobileye-to-produce-system-for-self-driving-cars.html,2016-07-01 to 2016-09-30
General Motors,Automotive,What Trump Doesn’t Know About Detroit,"Both Mr. Trump and Mr. Pence opposed the bailout that helped save the auto industry. Our columnist disagrees, and he was there.",2016-08-18T07:21:25+0000,https://www.nytimes.com/2016/08/18/opinion/what-trump-doesnt-know-about-detroit.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Lyft Declined G.M. Takeover Effort, but Rivals Could Force Its Hand","There are reasons for Lyft, the No. 2 American ride-hailing service, to steer clear of Detroit, but with pressure from cash-flush rivals like Uber, it may eventually run out of road.",2016-08-15T20:14:29+0000,https://www.nytimes.com/2016/08/16/business/dealbook/lyft-declined-gm-takeover-effort-but-rivals-could-force-its-hand.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Why Monthly Auto Sales Numbers May Not Be What They Seem,"Consumer demand is leveling off after six straight years of rising sales, and car companies are under increasing pressure to show strong results, however they can.",2016-08-01T00:39:23+0000,https://www.nytimes.com/2016/08/01/business/why-monthly-auto-sales-numbers-may-not-be-what-they-seem.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Court Rules Tort Claims Can Proceed in G.M. Ignition Switch Case,"An appellate court said that the automaker’s bankruptcy did not preclude lawsuits over a problem that predated it, because G.M. hid the problem from the public.",2016-07-13T21:31:19+0000,https://www.nytimes.com/2016/07/14/business/dealbook/court-rules-tort-claims-can-proceed-in-gm-ignition-switch-case.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Partying with Common, Kellan Lutz and Others at Men’s Fashion Week","The week’s top parties were hosted by Amazon Fashion, Cadillac and Dazed Media.",2016-07-13T19:37:32+0000,https://www.nytimes.com/2016/07/14/fashion/mens-style/amazon-cadillac-mens-fashion-week-parties.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Common, Kellan Lutz and Nick Cannon Party at Men’s Fashion Week","CFDA and Cadillac host opening night party for New York Men’s Fashion Week. Celebrities also included Kellan Lutz, Shaun White and Jerry O’Connell.",2016-07-12T18:20:10+0000,https://www.nytimes.com/2016/07/12/fashion/common-kellan-lutz-and-nick-cannon-party-at-mens-fashion-week.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Makers of Self-Driving Cars Ask What to Do With Human Nature,The difficulty of getting drivers to take control of automated cars when necessary has prompted many automakers to take people out of the equation.,2016-07-07T13:59:36+0000,https://www.nytimes.com/2016/07/08/automobiles/wheels/makers-of-self-driving-cars-ask-what-to-do-with-human-nature.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Ford Promises Fleets of Driverless Cars Within Five Years,The carmaker said it aimed to have self-driving cars available for ride-hailing services by 2021.,2016-08-16T23:45:43+0000,https://www.nytimes.com/2016/08/17/business/ford-promises-fleets-of-driverless-cars-within-five-years.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Another Airbag Maker Is Under Scrutiny After Fatal Rupture,A death in Canada was the first known fatality linked to a rupture in an airbag from a supplier other than Takata.,2016-08-04T22:35:39+0000,https://www.nytimes.com/2016/08/05/business/arc-airbag-investigation.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Amaris Noble, Alan Jones","The couple met at Howard University, from which they graduated, the bride magna cum laude.",2016-09-11T04:20:08+0000,https://www.nytimes.com/2016/09/11/fashion/weddings/amaris-noble-alan-jones.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Corrections: July 29, 2016","Corrections appearing in print on Friday, July 29, 2016.",2016-07-29T05:32:26+0000,https://www.nytimes.com/2016/07/29/pageoneplus/corrections-july-29-2016.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Testing Sites for Self-Driving Cars Become a Priority,"After a fatal crash involving a Tesla Model S, the idea of establishing a federally supervised site to ensure safety is catching on.",2016-07-22T23:23:27+0000,https://www.nytimes.com/2016/07/23/business/testing-sites-for-self-driving-cars-become-a-priority.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Ron Bloom, a Top Lazard Banker, Leaves for Brookfield Asset Management","Mr. Bloom, perhaps best known for his work guiding G.M. and Chrysler through bankruptcies, will help manage Brookfield’s private equity operations.",2016-07-21T15:11:36+0000,https://www.nytimes.com/2016/07/22/business/dealbook/ron-bloom-a-top-lazard-banker-leaves-for-brookfield-asset-management.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Tavern With a View, and a Deadhead Presiding",The operator of a Sleepy Hollow hangout says the band he loves inspired the menu.,2016-07-02T14:10:53+0000,https://www.nytimes.com/2016/07/03/nyregion/tavern-with-a-view-and-a-deadhead-presiding.html,2016-07-01 to 2016-09-30
General Motors,Automotive,A United Effort to Overhaul Corporate Governance,A recently released list of common sense boardroom principles is intended to stir conversation in the business community and stimulate economic growth.,2016-08-01T15:44:17+0000,https://www.nytimes.com/2016/08/02/business/dealbook/a-united-effort-to-overhaul-corporate-governance.html,2016-07-01 to 2016-09-30
General Motors,Automotive,The Airbag in Your Car Could Explode. This Is What You Should Do About It.,"Defective airbags made by Takata have been tied to 12 deaths and more than 180 injuries in the United States alone. The ensuing recall — the largest in automotive history — has turned out to be messy, confusing and frustrating for car owners.",2016-08-26T10:00:09+0000,https://www.nytimes.com/interactive/2016/business/takata-airbag-recall-guide.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Sleepy Hollow: Surrounded by History, and Legends","The village’s setting on the Hudson, its cultural diversity and its access to the city are draws for many residents.",2016-09-28T09:01:02+0000,https://www.nytimes.com/2016/10/02/realestate/sleepy-hollow-surrounded-by-history-and-legends.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Guidepost Solutions, a Corporate Monitor, Hires State Regulator","Daniel Burstein, who helped oversee enforcement actions against big banks in New York State, will lead Guidepost’s financial institutions practice.",2016-09-12T12:24:42+0000,https://www.nytimes.com/2016/09/13/business/guidepost-solutions-a-corporate-monitor-hires-state-regulator.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"As Homes and Cars Go, So Goes the Economy",A decline in consumer demand for homes and cars reflects a decline in Americans’ economic well-being.,2016-08-02T07:21:04+0000,https://www.nytimes.com/2016/08/02/opinion/as-homes-and-cars-go-so-goes-the-economy.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Corrections: September 13, 2016","Corrections appearing in print on Tuesday, September 13, 2016.",2016-09-13T05:14:51+0000,https://www.nytimes.com/2016/09/13/pageoneplus/corrections-september-13-2016.html,2016-07-01 to 2016-09-30
General Motors,Automotive,"Elon Musk’s Tesla Plan: More Models, More Self-Driving","In a blog post, Mr. Musk says nothing about the Autopilot controversy, while envisioning a future of self-driving buses and tractor-trailers.",2016-07-21T17:15:42+0000,https://www.nytimes.com/2016/07/22/business/elon-musks-vision-for-tesla-more-models-more-self-driving.html,2016-07-01 to 2016-09-30
General Motors,Automotive,Fiat Chrysler Revises Sales Data Lower After Doubts Raised,"The carmaker, suspected of inflating reports, said its 75 consecutive months of sales growth actually ended three years ago.",2016-07-27T00:03:46+0000,https://www.nytimes.com/2016/07/27/business/fiat-chrysler-revises-5-years-of-sales-data-recanting-vaunted-winning-streak.html,2016-07-01 to 2016-09-30
