company,sector,headline,snippet,pub_date,url,quarter
Ford Motor Company,Automotive,Ford lost $3.1 billion in the first quarter.,The automaker was hurt by a sharp drop in the value of its holding in Rivian and by a global chip shortage that has limited production.,2022-04-27T20:30:10+0000,https://www.nytimes.com/2022/04/27/automobiles/ford-earnings.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Ford and Stellantis say car sales fell at the start of the year.,"The automakers’ performance in the first three months was in line with that of other companies, like General Motors and Toyota.",2022-04-04T16:26:17+0000,https://www.nytimes.com/2022/04/04/business/ford-stellantis-car-sales.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,"Ford plans 6,000 new union jobs in three Midwestern states.",The automaker said the move would further its electric-vehicle goals. It may also defuse tensions with the U.A.W. ahead of contract talks next year.,2022-06-02T21:05:52+0000,https://www.nytimes.com/2022/06/02/business/economy/ford-union-jobs.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,"Ford says it has produced 2,000 electric F-150 pickup trucks.","Deliveries of the F-150 Lightning, Ford’s most important new vehicle in many years, will begin in the coming week, it said.",2022-04-26T18:52:37+0000,https://www.nytimes.com/2022/04/26/automobiles/ford-electric-f150-lightning.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Jim Farley Tries to Reinvent Ford and Catch Up to Elon Musk and Tesla,Ford’s chief executive is about to introduce an electric F-150 pickup truck that could determine whether the automaker can survive and thrive in an industry dominated by Tesla.,2022-04-18T07:00:10+0000,https://www.nytimes.com/2022/04/18/business/economy/jim-farley-ford-lightning.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Ford recalls 2.9 million vehicles over a flaw in securing the gear shift in park.,Regulators said 1 percent of the vehicles recalled could have the defect. The products affected include 1.7 million Escape S.U.V.s.,2022-06-16T14:41:45+0000,https://www.nytimes.com/2022/06/16/business/ford-recalls.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Lessons From Henry Ford About Today’s Supply Chain Mess,"The automobile pioneer believed short-term interests must not squeeze out investment in a business’ resilience, a lesson many companies have learned the hard way since 2020.",2022-06-10T07:00:15+0000,https://www.nytimes.com/2022/06/10/business/henry-ford-supply-chain.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,These Companies Will Cover Travel Expenses for Employee Abortions,Dozens of companies have committed to helping their employees get access to reproductive care.,2022-06-27T16:42:26+0000,https://www.nytimes.com/article/abortion-companies-travel-expenses.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,G.M.’s profits fell 3% in the first quarter as chip shortages limited production.,"Revenue for the first three months of the year jumped 11 percent from a year earlier, the automaker reported.",2022-04-26T20:27:15+0000,https://www.nytimes.com/2022/04/26/automobiles/gm-profits-chip-shortage.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Mary Barra’s ‘Long Game’: Winning the E.V. Race,"The General Motors chief says efficiencies, innovations and learning from mistakes will allow her company to become a leader in electric vehicles.",2022-05-12T09:00:23+0000,https://www.nytimes.com/2022/05/12/business/general-motors-mary-barra-electric-cars.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,"What BlackRock, Vanguard and State Street Are Doing to the Economy","BlackRock, Vanguard and State Street collectively manage more than $20 trillion in assets. It’s not a political problem, but it might be an economic one.",2022-05-12T20:22:49+0000,https://www.nytimes.com/2022/05/12/opinion/vanguard-power-blackrock-state-street.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Why You Might Buy Your Next Car Online,"Tesla shifted to selling cars entirely online in 2019. Now, some established automakers, like Ford, are talking about taking a similar approach.",2022-06-21T09:00:15+0000,https://www.nytimes.com/2022/06/21/business/tesla-online-sales-dealerships.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,G.M.’s and Toyota’s U.S. first-quarter sales fell sharply as a chip shortage persisted.,"The companies struggled to produce vehicles in the first three months of the year, a sign that shortages could last longer than executives had hoped.",2022-04-01T15:25:18+0000,https://www.nytimes.com/2022/04/01/business/toyota-general-motors-sales-reports.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,How Safe Are Systems Like Tesla’s Autopilot? No One Knows.,"Automakers and technology companies say they are making driving safer, but verifying these claims is difficult.",2022-06-08T09:00:34+0000,https://www.nytimes.com/2022/06/08/technology/tesla-autopilot-safety-data.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,"Tesla Will Sell Its Long-Awaited Cybertruck Next Year, Elon Musk Says",Delays in producing the pickup have allowed rivals like Ford to beat Tesla to market with electric pickups.,2022-04-08T04:33:56+0000,https://www.nytimes.com/2022/04/08/business/tesla-cybertruck-elon-musk.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Rivian shares surge after the E.V. maker affirms its 2022 production goal.,The company encountered supply-chain problems and investor concern after its initial public offering last year gave it a huge market value.,2022-05-11T22:05:05+0000,https://www.nytimes.com/2022/05/11/business/energy-environment/rivian-earnings-electric-trucks.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Stellantis and Samsung to spend $2.5 billion on an electric vehicle battery plant in Indiana.,"The automaker, which owns Jeep and Ram, is seeking to catch up in a global race to build electric cars and trucks.",2022-05-24T20:44:31+0000,https://www.nytimes.com/2022/05/24/business/stellantis-samsung-indiana-battery-plant.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,A Heart-Pounding Supercar Aims to Upend How Cars Are Built,"The Czinger 21C is made with 3-D printers. “If he’s successful,” an analyst said, “it will be an earthquake for the industry.”",2022-04-28T10:00:09+0000,https://www.nytimes.com/2022/04/28/business/czinger-21c-3d-car-printing.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,"Tesla’s profits jumped in the first quarter, but challenges loom.",The electric carmaker had to close an important factory in Shanghai because of China’s efforts to stamp out a coronavirus outbreak.,2022-04-20T20:34:10+0000,https://www.nytimes.com/2022/04/20/business/tesla-first-quarter-earnings.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Your Monday Evening Briefing,Here’s what you need to know at the end of the day.,2022-04-18T22:47:07+0000,https://www.nytimes.com/2022/04/18/briefing/russian-offensive-boston-marathan-homeless-men.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,Big tech earnings and new data on economic growth: The week in Business.,"Meta, Apple, Amazon and others will report their first-quarter earnings.",2022-04-25T11:45:33+0000,https://www.nytimes.com/2022/04/25/business/tech-earnings-business.html,2022-04-01 to 2022-06-30
Ford Motor Company,Automotive,"Tesla’s Sales Jumped in the First Quarter, Bucking Industry Trend Again",The electric carmaker maintained its momentum from last year even as larger automakers continue to struggle with parts shortages.,2022-04-02T16:53:45+0000,https://www.nytimes.com/2022/04/02/business/tesla-sales-electric-vehicles.html,2022-04-01 to 2022-06-30
