timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2025-04-17,239.68,241.775,237.4,238.81,238.81,4635204,0.0000,1.0
2025-04-16,240.28,243.2999,235.89,238.57,238.57,4870299,0.0000,1.0
2025-04-15,239.55,241.53,238.27,240.7,240.7,3363708,0.0000,1.0
2025-04-14,239.77,241.77,236.73,239.06,239.06,3321717,0.0000,1.0
2025-04-11,229.72,237.58,227.51,235.48,235.48,4325895,0.0000,1.0
2025-04-10,231.0,232.57,222.02,229.55,229.55,5656108,0.0000,1.0
2025-04-09,217.12,236.3,215.1636,235.31,235.31,7302808,0.0000,1.0
2025-04-08,232.56,233.05,217.28,221.03,221.03,6849996,0.0000,1.0
2025-04-07,219.24,232.29,214.5,225.78,225.78,7797889,0.0000,1.0
2025-04-04,238.0,240.16,226.88,227.48,227.48,7407096,0.0000,1.0
2025-04-03,242.71,250.61,242.53,243.49,243.49,5309626,0.0000,1.0
2025-04-02,248.22,252.79,247.23,249.98,249.98,4080832,0.0000,1.0
2025-04-01,248.03,250.62,243.49,250.34,250.34,4413139,0.0000,1.0
2025-03-31,242.74,250.89,242.49,248.66,248.66,6794972,0.0000,1.0
2025-03-28,246.27,247.57,242.07,244.0,244.0,3125594,0.0000,1.0
2025-03-27,249.71,250.3,245.725,246.21,246.21,2889328,0.0000,1.0
2025-03-26,251.25,254.32,249.53,250.34,250.34,4452220,0.0000,1.0
2025-03-25,248.36,250.9,248.2,249.9,249.9,3133809,0.0000,1.0
2025-03-24,247.31,248.82,245.965,248.45,248.45,4753331,0.0000,1.0
2025-03-21,241.69,245.205,238.5,243.87,243.87,9580084,0.0000,1.0
2025-03-20,244.24,246.8,237.224,243.32,243.32,7026796,0.0000,1.0
2025-03-19,248.33,253.66,246.64,252.29,252.29,3853598,0.0000,1.0
2025-03-18,252.51,252.57,245.12,246.95,246.95,4172239,0.0000,1.0
2025-03-17,249.25,254.63,249.0,252.97,252.97,3234149,0.0000,1.0
2025-03-14,242.745,248.9499,241.68,248.35,248.35,4045284,0.0000,1.0
2025-03-13,248.8,249.27,243.04,245.8,245.8,3862416,0.0000,1.0
2025-03-12,250.35,253.127296,245.53,249.63,249.63,3849206,0.0000,1.0
2025-03-11,255.99,256.7,245.86,248.95,248.95,5630570,0.0000,1.0
2025-03-10,261.56,266.45,254.75,256.9,256.9,8126234,0.0000,1.0
2025-03-07,245.95,261.96,245.1823,261.54,261.54,6700184,0.0000,1.0
2025-03-06,249.75,252.1,246.8019,248.69,248.69,3254358,0.0000,1.0
2025-03-05,251.58,252.74,247.0146,251.35,251.35,4009813,0.0000,1.0
2025-03-04,248.75,255.48,248.1,253.21,253.21,5342106,0.0000,1.0
2025-03-03,254.735,255.99,248.245,250.19,250.19,2977699,0.0000,1.0
2025-02-28,250.855,252.8099,246.54,252.44,252.44,7988809,0.0000,1.0
2025-02-27,255.22,257.63,253.05,253.23,253.23,3402234,0.0000,1.0
2025-02-26,258.1,258.325,254.4104,255.84,255.84,3460124,0.0000,1.0
2025-02-25,261.08,263.48,256.77,257.75,257.75,6292487,0.0000,1.0
2025-02-24,261.5,263.845,259.58,261.87,261.87,4398107,0.0000,1.0
2025-02-21,263.845,264.83,261.1,261.48,261.48,5667874,0.0000,1.0
